編號,案類,發生(現)日期,發生時段,發生(現)地點,lat,long
792,住宅竊盜,1050419,01~03,台北市中正區永昌里汀州路一段211~240號,25.0273402,121.51015619999998
793,住宅竊盜,1050419,19~21,台北市文山區萬盛里羅斯福路五段53巷1~30號,25.0068444,121.5393967
794,住宅竊盜,1050419,19~21,台北市大同區永樂里民樂街1~30號,25.054353,121.51030700000001
795,住宅竊盜,1050419,19~21,台北市北投區永明里立農街二段202巷2弄1~30號,25.1184971,121.51582020000001
796,住宅竊盜,1050419,22~24,台北市內湖區內湖路一段91巷1~30號,25.0846722,121.5609399
797,住宅竊盜,1050420,19~21,台北市中正區永昌里汀州路一段242巷1~30號,25.0272215,121.51029549999998
798,住宅竊盜,1050421,01~03,台北市中山區民權東路二段135巷1~30號,25.0628844,121.52809830000001
799,住宅竊盜,1050421,16~18,台北市北投區永和里行義路140巷1~30號,25.129682,121.52804500000002
800,住宅竊盜,1050423,04~06,台北市北投區文化里文化三路61~90號,25.1390149,121.49867999999992
801,住宅竊盜,1050424,04~06,台北市中正區頂東里晉江街124巷8弄1~30號,25.021838,121.52507160000005
802,住宅竊盜,1050424,10~12,台北市信義區六藝里永吉路180巷70弄1 ~ 30號,25.0429787,121.57132200000001
803,住宅竊盜,1050425,10~12,台北市大安區仁愛里大安路一段106巷1~30號,25.041152,121.54634399999998
804,住宅竊盜,1050425,22~24,台北市松山區慶城街31~60號,25.054026,121.54553399999998
805,住宅竊盜,1050425,22~24,台北市北投區東華里立農街2段151 ~ 180號,25.11931,121.51496459999998
806,住宅竊盜,1050425,22~24,台北市北投區東華里立農街2段151 ~ 180號,25.11931,121.51496459999998
807,住宅竊盜,1050426,04~06,台北市萬華區萬大路277巷31~60號,25.0319463,121.50073799999996
808,住宅竊盜,1050426,13~15,台北市中山區吉林路161巷1~30號,25.0668125,121.53052819999994
809,住宅竊盜,1050427,04~06,台北市信義區大道里忠孝東路五段790巷25弄1~30號,25.043939,121.58191799999997
810,住宅竊盜,1050427,04~06,台北市中山區林森北路119巷31~60號,25.0505507,121.5262629
811,住宅竊盜,1050427,07~09,台北市內湖區行善路361~390號,25.0564969,121.57524739999997
812,住宅竊盜,1050427,13~15,台北市大同區玉泉里忠孝西路二段1~30號,25.0482396,121.5082797
813,住宅竊盜,1050427,16~18,台北市大安區仁愛里大安路一段96巷1~30號,25.041152,121.54634399999998
814,住宅竊盜,1050427,16~18,台北市南港區重陽里向陽路258巷,25.0583275,121.59497680000004
815,住宅竊盜,1050429,19~21,台北市中正區永昌里中華路二段381巷1~30號,25.0265755,121.50786960000005
816,住宅竊盜,1050430,10~12,台北市大同區斯文里承德路三段61~90號,25.0663286,121.51810520000004
817,住宅竊盜,1050501,10~12,台北市大安區臥龍街151~180號,25.0183153,121.5508916
818,住宅竊盜,1050501,22~24,台北市大安區正聲里03鄰光復南路260巷31~60號,25.0401451,121.55601569999999
819,住宅竊盜,1050502,10~12,台北市大同區朝陽里南京西路344巷31~60號,25.0529685,121.51224239999999
820,住宅竊盜,1050502,13~15,台北市松山區敦化北路145巷18弄1~30號,25.048607,121.55023099999994
821,住宅竊盜,1050503,19~21,台北市大安區敦煌里信義路四段265巷20弄1~30號,25.0345536,121.55439839999997
822,住宅竊盜,1050505,13~15,台北市大同區斯文里承德路三段61~90號,25.0663286,121.51810520000004
823,住宅竊盜,1050506,01~03,台北市南港區東新里興南街64巷26弄1 ~ 30號,25.0548991,121.60129549999999
824,住宅竊盜,1050508,07~09,台北市大同區星明里太原路175巷1~30號,25.0545464,121.51628030000006
825,住宅竊盜,1050508,07~09,台北市內湖區安泰街31~60號,25.0735387,121.61831789999997
826,住宅竊盜,1050508,19~21,台北市大安區龍圖里建國南路2段79巷1 ~ 30號,25.0309495,121.53827679999995
827,住宅竊盜,1050509,19~21,台北市中山區大直街52巷1~30號,25.082533,121.54612599999996
828,住宅竊盜,1050510,13~15,台北市士林區舊佳里11鄰前街61~90號,25.0983138,121.52618830000006
829,住宅竊盜,1050510,19~21,台北市萬華區萬大路71巷31~60號,25.0319463,121.50073799999996
830,住宅竊盜,1050511,22~24,台北市大安區光信里仁愛路四段408巷1~30號,25.0382984,121.5440218
831,住宅竊盜,1050512,01~03,台北市大安區建倫里忠孝東路4段170巷17弄1 ~ 30號,25.0400232,121.55087460000004
832,住宅竊盜,1050512,10~12,台北市文山區忠順里014鄰興隆路4段145巷83弄1 ~ 30號,24.9851891,121.56199749999996
833,住宅竊盜,1050512,16~18,台北市文山區興家里27鄰興隆路三段185巷7弄1~30號,24.991415,121.559033
834,住宅竊盜,1050513,07~09,台北市中山區新生北路二段61~90號,25.057191,121.52702799999997
835,住宅竊盜,1050513,16~18,台北市大安區住安里信義路四段1~30號,25.0335555,121.54429870000001
836,住宅竊盜,1050513,16~18,台北市萬華區西園路二段241~270號,25.0264692,121.49347820000003
837,住宅竊盜,1050513,16~18,台北市萬華區青年路152巷1~30號,25.0209749,121.50216410000007
838,住宅竊盜,1050513,22~24,台北市萬華區中華路二段416巷61~90號,25.027083,121.50415010000006
839,住宅竊盜,1050514,13~15,台北市士林區天和里天母東路107巷1~30號,25.118553,121.53502200000003
840,住宅竊盜,1050515,01~03,台北市中正區龍光里和平西路二段1~30號,25.0283309,121.51318000000003
841,住宅竊盜,1050515,10~12,台北市中山區新生北路二段91~120號,25.0573288,121.52789459999997
842,住宅竊盜,1050515,19~21,台北市大同區鄰江里酒泉街241~270號,25.0721832,121.50965680000002
843,住宅竊盜,1050518,19~21,台北市萬華區康定路278巷17弄,25.039679,121.50195480000002
844,住宅竊盜,1050520,01~03,台北市內湖區內溝里康樂街201巷1~30號,25.0763074,121.62263050000001
845,住宅竊盜,1050520,16~18,台北市萬華區寶興街80巷31~60號,25.025444,121.49372349999999
846,住宅竊盜,1050521,04~06,台北市北投區開明里翠雲街26巷1~30號,25.144214,121.50652400000001
847,住宅竊盜,1050521,04~06,台北市中山區民權東路二段135巷1~30號,25.0628844,121.52809830000001
848,住宅竊盜,1050522,07~09,台北市大同區保安里哈密街59巷38弄31~60號,25.0736557,121.51766220000002
849,住宅竊盜,1050522,13~15,台北市士林區福志里幸福街5巷1~30號,25.0966313,121.52824910000004
850,住宅竊盜,1050524,13~15,台北市內湖區港富里13鄰港墘路37巷1~30號,25.083656,121.578533
851,住宅竊盜,1050526,16~18,台北市北投區永和里行義路241~270號,25.13445,121.52853700000003
852,住宅竊盜,1050528,22~24,台北市文山區木新里15鄰木新路二段66巷1~30號,24.987622,121.57081300000004
853,住宅竊盜,1050530,10~12,台北市南港區鴻福里玉成街235巷23弄1 ~ 30號,25.0439779,121.58470030000001
854,住宅竊盜,1050530,13~15,台北市大安區臨江里通化街39巷50弄1~30號,25.0281944,121.55463179999992
855,住宅竊盜,1050531,01~03,台北市南港區東新里興南街61~90號,25.0559759,121.60054500000001
856,住宅竊盜,1050601,13~15,台北市北投區東華里立農街2段151~180號,25.11931,121.51496459999998
857,住宅竊盜,1050601,13~15,台北市內湖區內湖路一段411巷90弄1~30號,25.0853212,121.55905719999998
858,住宅竊盜,1050602,13~15,台北市士林區福華里承德路四段40巷1~30號,25.080383,121.52204200000006
859,住宅竊盜,1050603,13~15,台北市大安區法治里樂利路11巷1~30號,24.9898264,121.5424471
860,住宅竊盜,1050603,13~15,台北市文山區景行里21鄰景興路238巷1~30號,25.0282848,121.55243250000001
861,住宅竊盜,1050604,10~12,台北市松山區新中街6巷1 ~ 30號,25.0836611,121.51116189999993
862,住宅竊盜,1050605,07~09,台北市士林區葫東里葫東街1~30號,25.0582717,121.56068110000001
863,住宅竊盜,1050605,22~24,台北市信義區安康里松勇路31~60號,25.0368853,121.57009119999998
864,住宅竊盜,1050606,01~03,台北市大同區至聖里重慶北路三段223巷31~60號,25.0705738,121.5151945
865,住宅竊盜,1050606,04~06,台北市文山區興豐里景豐街48巷11弄1~30號,25.1085999,121.5305816
866,住宅竊盜,1050606,07~09,台北市士林區三玉里忠誠路二段76巷1~30號,25.0014573,121.54628279999997
867,住宅竊盜,1050606,10~12,台北市士林區延平北路五段136巷31~60號,25.0823432,121.51177099999995
868,住宅竊盜,1050608,13~15,台北市北投區永和里行義路17巷1 ~ 30號,25.1240896,121.52581329999998
869,住宅竊盜,1050609,07~09,台北市內湖區康樂街136巷29弄31~60號,25.072837,121.61799199999996
870,住宅竊盜,1050609,13~15,台北市大安區住安里四維路124巷1~30號,25.0318503,121.54784629999995
871,住宅竊盜,1050609,22~24,台北市北投區東華里立農街二段151~180號,25.11931,121.51496459999998
872,住宅竊盜,1050609,22~24,台北市北投區東華里立農街2段151 ~ 180號,25.1189835,121.51324120000004
873,住宅竊盜,1050610,13~15,台北市萬華區大理街160巷11弄1~30號,25.029376,121.50696570000002
874,住宅竊盜,1050611,10~12,台北市中正區忠勤里惠安街31~60號,25.0330237,121.49408790000007
875,住宅竊盜,1050611,13~15,台北市文山區樟林里014鄰木新路3段241 ~ 270號,24.9811148,121.55885860000001
876,住宅竊盜,1050612,04~06,台北市北投區智仁里中和街507巷6弄1~30號,25.1446761,121.4940272
877,住宅竊盜,1050612,16~18,台北市士林區蘭興里克強路10巷4弄1~30號,25.109287,121.52460910000002
878,住宅竊盜,1050613,16~18,台北市文山區景慶里溪口街31~60號,24.994555,121.54026899999997
879,住宅竊盜,1050613,16~18,台北市北投區永欣里石牌路二段331巷1~30號,25.1214138,121.5223211
880,住宅竊盜,1050614,01~03,台北市北投區中庸里大同街208巷1~30號,25.1383893,121.49947450000002
881,住宅竊盜,1050614,01~03,台北市中正區新營里林森南路121~150號,25.0331903,121.51838129999999
882,住宅竊盜,1050614,19~21,台北市南港區南港里興中路61~90號,25.056733,121.60699810000006
883,住宅竊盜,1050614,19~21,台北市南港區南港里興中路61 ~ 90號,25.056733,121.60699810000006
884,住宅竊盜,1050615,07~09,台北市大安區龍雲里大安路二段151~180號,25.0285555,121.54600890000006
885,住宅竊盜,1050616,10~12,台北市文山區博嘉里010鄰和平東路四段361~390號,25.0026005,121.5719133
886,住宅竊盜,1050617,07~09,台北市南港區中研里研究院路二段2巷12弄1~30號,25.0471197,121.61513660000003
887,住宅竊盜,1050617,07~09,台北市南港區南港里興中路28巷31~60號,25.055555,121.60621200000003
888,住宅竊盜,1050618,07~09,台北市士林區福志里與農路49巷1~30號,25.0986765,121.53260790000002
889,住宅竊盜,1050618,13~15,台北市北投區東華里立農街2段151 ~ 180號,25.11931,121.51496459999998
890,住宅竊盜,1050619,19~21,台北市北投區中央北路4段391 ~ 420號,25.1294939,121.47149089999994
891,住宅竊盜,1050620,19~21,台北市內湖區康寧路一段214巷1~30號,25.078256,121.59534899999994
892,住宅竊盜,1050621,13~15,台北市大安區新龍里瑞安街208巷78弄1~30號,25.02891,121.54039999999998
893,住宅竊盜,1050621,22~24,台北市大安區通化里信義路4段378巷1~30號,25.0325952,121.55566679999993
894,住宅竊盜,1050622,01~03,台北市中山區林森北路310巷1~30號,25.0584999,121.52536069999996
895,住宅竊盜,1050622,01~03,台北市中山區林森北路310巷1~30號,25.0584999,121.52536069999996
896,住宅竊盜,1050624,04~06,台北市萬華區西藏路181 ~ 210號,25.029291,121.50086699999997
897,住宅竊盜,1050624,19~21,台北市內湖區康寧路三段75巷186弄121~150號,25.0748338,121.60961959999997
898,住宅竊盜,1050625,04~06,台北市內湖區行善路25巷40弄1~30號,25.0558875,121.5745177
899,住宅竊盜,1050625,07~09,台北市士林區聖山里忠誠路一段151~180號,25.1066166,121.53007359999992
900,住宅竊盜,1050625,10~12,台北市大安區敦安里信義路四段181~210號,25.033616,121.55076800000006
901,住宅竊盜,1050626,01~03,台北市大安區通化里信義路4段378巷1 ~ 30號,25.0325952,121.55566679999993
902,住宅竊盜,1050629,10~12,台北市中正區富水里汀州路三段60巷2弄1~30號,25.015206,121.530709
903,住宅竊盜,1050629,13~15,台北市萬華區西園路二段241~270號,25.0264692,121.49347820000003
904,住宅竊盜,1050629,16~18,台北市士林區天母里15鄰天玉街81巷1~30號,25.1227941,121.53099900000007
905,住宅竊盜,1050630,16~18,台北市南港區舊莊里合順街8巷5弄1~30號,25.042133,121.61944900000003
906,住宅竊盜,1050630,22~24,台北市中山區吉林路433項31 ~ 60號,25.050893,121.53019999999992
907,住宅竊盜,1050701,01~03,台北市信義區大道里忠孝東路五段790巷62弄1~30號,25.043939,121.58191799999997
908,住宅竊盜,1050701,04~06,台北市萬華區寶興街188巷1~30號,25.0229819,121.49553270000001
909,住宅竊盜,1050701,13~15,台北市士林區菁山里9鄰菁山路99巷1~30號,25.1469696,121.55230800000004
910,住宅竊盜,1050702,07~09,台北市內湖區東湖路113巷1~30號,25.0707526,121.61605280000003
911,住宅竊盜,1050702,13~15,台北市大同區隆和里伊寧街61 ~ 90號,25.064691,121.51079099999993
912,住宅竊盜,1050703,04~06,台北市大同區雙連里錦西街52巷1~30號,25.060083,121.51999899999998
913,住宅竊盜,1050704,10~12,台北市北投區大興街24巷5弄1 ~ 30號,25.1291782,121.49889009999993
914,住宅竊盜,1050704,13~15,台北市信義區景新里莊敬路289巷1~30號,25.029235,121.564165
915,住宅竊盜,1050704,19~21,台北市中正區東門里信義路一段1~30號,25.0382335,121.51929139999993
916,住宅竊盜,1050705,04~06,台北市內湖區民權東路六段90巷15弄1~30號,25.067923,121.58621240000002
917,住宅竊盜,1050705,07~09,台北市北投區湖田里竹子湖路1~30號,25.171436,121.53887099999997
918,住宅竊盜,1050705,07~09,台北市士林區蘭興里克強路10巷9弄1 ~ 30號,25.109471,121.52413360000003
919,住宅竊盜,1050705,07~09,台北市北投區湖田里竹子湖路1 ~ 30號,25.171436,121.53887099999997
920,住宅竊盜,1050705,13~15,台北市萬華區西園路1段125巷1 ~ 30號,25.0338059,121.49908400000004
921,住宅竊盜,1050705,16~18,台北市中山區民生東路二段61~90號,25.0581353,121.52964930000007
922,住宅竊盜,1050706,01~03,台北市中山區龍江路457巷1 ~ 30號,25.0470691,121.54052300000001
923,住宅竊盜,1050706,04~06,台北市中山區龍江路391 ~ 420號,25.0652746,121.54111290000003
924,住宅竊盜,1050706,07~09,台北市士林區天和里中山北路七段190巷31~60號,25.1260193,121.53577139999993
925,住宅竊盜,1050707,13~15,台北市大安區和平東路三段61~90號,25.0244687,121.54941810000003
926,住宅竊盜,1050707,13~15,台北市南港區三重里園區街14巷1~30號,25.0591669,121.61257309999996
927,住宅竊盜,1050709,10~12,台北市大同區朝陽里天水路31~60號,25.053188,121.51339899999994
928,住宅竊盜,1050710,10~12,台北市松山區敦化北路222巷1 ~ 30號,25.048607,121.55023099999994
929,住宅竊盜,1050710,10~12,台北市松山區健康路391 ~ 420號,25.0544993,121.56879930000002
930,住宅竊盜,1050710,16~18,台北市北投區中央里中央南路二段91~120號,25.1224748,121.50024940000003
931,住宅竊盜,1050711,22~24,台北市北投區榮華里榮華二路1~30號,25.1133164,121.52436940000007
932,住宅竊盜,1050712,10~12,台北市士林區東山里1鄰德行東路397巷1~30號,25.111523,121.54032299999994
933,住宅竊盜,1050713,01~03,台北市萬華區長沙街2段121 ~ 150號,25.040533,121.50343700000008
934,住宅竊盜,1050713,01~03,台北市北投區湖山里湖山路2段91 ~ 120號,25.1598178,121.535032
935,住宅竊盜,1050714,10~12,台北市南港區中研里研究院路二段12巷57弄61~90號,25.044454,121.61566190000008
936,住宅竊盜,1050715,01~03,台北市松山區塔悠路186巷1 ~ 30號,25.0496798,121.57186899999999
937,住宅竊盜,1050716,22~24,台北市文山區萬祥里景明街61~90號,25.0003849,121.540617
938,住宅竊盜,1050716,22~24,台北市大同區玉泉里延平北路1段66巷1 ~ 30號,25.0516115,121.51175439999997
939,住宅竊盜,1050717,10~12,台北市中山區中山北路三段55巷1~30號,25.0655559,121.52197660000002
940,住宅竊盜,1050720,01~03,台北市中正區板溪里牯嶺街91 ~ 120號,25.0241815,121.51894190000007
941,住宅竊盜,1050720,13~15,台北市大同區光能里南京西路61 ~ 90號,25.053066,121.51926939999998
942,住宅竊盜,1050721,10~12,台北市北投區長安里溫泉路61~90號,25.1349957,121.50458470000001
943,住宅竊盜,1050721,19~21,台北市文山區萬美里027鄰萬寧街151~180號,25.003469,121.57079799999997
944,住宅竊盜,1050722,01~03,台北市士林區菁山里菁山路121 ~ 150號,25.1451059,121.56111899999996
945,住宅竊盜,1050722,07~09,台北市內湖區潭美街211~240號,25.0557883,121.5846401
946,住宅竊盜,1050722,19~21,台北市中山區合江街58巷1~30號,25.054903,121.53918399999998
947,住宅竊盜,1050726,19~21,台北市士林區永倫里5鄰社中街346巷2弄31~60號,25.0925323,121.50544109999998
948,住宅竊盜,1050727,01~03,台北市中山區民族東路410巷1~30號,25.067982,121.538412
949,住宅竊盜,1050727,01~03,台北市中山區龍江路394巷31~60號,25.067313,121.53978800000004
950,住宅竊盜,1050727,16~18,台北市士林區公館里2鄰永公路340巷61~90號,25.1191789,121.56344060000004
951,住宅竊盜,1050728,07~09,台北市南港區成福里成福路121巷1~30號,25.0420264,121.5877587
952,住宅竊盜,1050728,22~24,台北市北投區石牌里致遠一路一段46巷21弄1~30號,25.1096999,121.51657699999998
953,住宅竊盜,1050729,01~03,台北市中山區民權東路2段1 ~ 30號,25.0628844,121.52809830000001
954,住宅竊盜,1050731,01~03,台北市大安區通化里信義路四段378巷1~30號,25.0335555,121.54429870000001
955,住宅竊盜,1050731,22~24,台北市信義區松光里林口街1 ~ 30號,25.036479,121.57901600000002
956,住宅竊盜,1050731,22~24,台北市中正區水源里羅斯福路4段61 ~ 90號,25.0138296,121.53514580000001
957,住宅竊盜,1050801,22~24,台北市內湖區內湖路一段301 ~ 330號,25.0822304,121.5672945
958,住宅竊盜,1050801,22~24,台北市北投區溫泉里溫泉路61 ~ 90號,25.135721,121.508193
959,住宅竊盜,1050802,04~06,台北市士林區天玉里5鄰天母北路1 ~ 30號,25.118868,121.52636099999995
960,住宅竊盜,1050805,04~06,台北市信義區三犁里松勤街140巷1 ~ 30號,25.0320104,121.56021750000002
961,住宅竊盜,1050805,16~18,台北市北投區清江里清江路31 ~ 60號,25.131244,121.50202969999998
962,住宅竊盜,1050808,04~06,台北市南港區三重里新民街31 ~ 60號,25.0560946,121.61302649999993
963,住宅竊盜,1050808,16~18,台北市北投區吉利里13鄰吉利街280巷27弄1 ~ 30號,25.1178339,121.51006919999998
964,住宅竊盜,1050808,16~18,台北市北投區中庸里永興路1段1 ~ 30號,25.1390245,121.50000290000003
965,住宅竊盜,1050809,07~09,台北市信義區景聯里基隆路2段79巷1 ~ 30號,25.030184,121.55853560000003
966,住宅竊盜,1050809,13~15,台北市中山區中山北路2段93巷1 ~ 30號,25.0594195,121.52330119999999
967,住宅竊盜,1050809,19~21,台北市士林區社子里2鄰通河西街2段1 ~ 30號,25.0897162,121.51142800000002
968,住宅竊盜,1050810,16~18,台北市士林區天母里中山北路7段190巷31 ~ 60號,25.126169,121.53568399999995
969,住宅竊盜,1050810,19~21,台北市北投區關渡里大度路3段301巷150弄1 ~ 30號,25.1191612,121.46534799999995
970,住宅竊盜,1050811,04~06,台北市南港區三重里新民街31 ~ 60號,25.0560946,121.61302649999993
971,住宅竊盜,1050812,13~15,台北市北投區桃源里4鄰中央北路3段1 ~ 30號,25.1383699,121.48591329999999
972,住宅竊盜,1050813,22~24,台北市內湖區江南街21巷1 ~ 30號,25.0780236,121.57911669999999
973,住宅竊盜,1050814,10~12,台北市信義區正和里仁愛路4段511 ~ 540號,25.0374926,121.56121289999999
974,住宅竊盜,1050815,10~12,台北市中山區合江街91 ~ 120號,25.059388,121.53927199999998
975,住宅竊盜,1050816,13~15,台北市士林區三玉里1鄰芝玉路2段20巷1 ~ 30號,25.1105034,121.53453330000002
976,住宅竊盜,1050817,04~06,台北市中正區新營里金華街26之1 ~ 30號,25.0315783,121.52061579999997
977,住宅竊盜,1050817,16~18,台北市文山區樟新里013鄰木新路3段243巷4弄1 ~ 30號,24.9809519,121.55945139999994
978,住宅竊盜,1050818,13~15,台北市南港區新光里東新街180巷121 ~ 150號,25.0443584,121.59387449999997
979,住宅竊盜,1050818,16~18,台北市士林區天山里12鄰中山北路7段14巷31弄1 ~ 30號,25.1195978,121.5325851
980,住宅竊盜,1050819,01~03,台北市大安區法治里通化街180巷1 ~ 30號,25.0322925,121.5543639
981,住宅竊盜,1050819,07~09,台北市內湖區東湖里康樂街48巷1 ~ 30號,25.068755,121.61828600000001
982,住宅竊盜,1050819,19~21,台北市士林區岩山里9鄰忠義路91巷1 ~ 30號,25.1063608,121.53252129999998
983,住宅竊盜,1050821,16~18,台北市萬華區武成街101巷1 ~ 30號,25.019287,121.493831
984,住宅竊盜,1050822,01~03,台北市南港區鴻福里玉成街235巷23弄1 ~ 30號,25.0439779,121.58470030000001
985,住宅竊盜,1050822,13~15,台北市萬華區錦德里3鄰西園路2段261巷12弄1 ~ 30號,25.0253008,121.49279849999994
986,住宅竊盜,1050822,13~15,台北市北投區永明里立農街2段202巷2弄1 ~ 30號,25.1180993,121.51405
987,住宅竊盜,1050823,07~09,台北市南港區中研里研究院路2段70巷17弄1 ~ 30號,25.0459049,121.61459660000003
988,住宅竊盜,1050824,01~03,台北市中正區光復里重慶南路1段46巷1 ~ 30號,25.044533,121.51281100000006
989,住宅竊盜,1050824,04~06,台北市士林區翠山里中社路1段11巷91 ~ 120號,25.110137,121.56284099999993
990,住宅竊盜,1050826,04~06,台北市中山區林森北路271 ~ 300號,25.0551668,121.52560689999996
991,住宅竊盜,1050826,07~09,台北市內湖區明湖里4鄰康寧路3段165巷23弄1 ~ 30號,25.0715028,121.61217920000001
992,住宅竊盜,1050826,19~21,台北市大同區至聖里酒泉街61 ~ 90號,25.0718738,121.51465970000004
993,住宅竊盜,1050827,04~06,台北市大安區法治里9鄰通化街182巷1 ~ 30號,25.0270547,121.55314580000004
994,住宅竊盜,1050827,22~24,台北市內湖區成功路5段61 ~ 90號,25.0740909,121.60622430000001
995,住宅竊盜,1050828,01~03,台北市內湖區成功路2段486巷1 ~ 30號,25.065579,121.59330699999998
996,住宅竊盜,1050828,07~09,台北市信義區正和里仁愛路4段511 ~ 540號,25.0374926,121.56121289999999
997,住宅竊盜,1050828,10~12,台北市大安區仁愛里仁愛路4段27巷31 ~ 60號,25.040702,121.5453235
998,住宅竊盜,1050829,04~06,台北市內湖區港墘路155巷7弄1 ~ 30號,25.083656,121.578533
999,住宅竊盜,1050829,19~21,台北市內湖區康樂街193之1 ~ 30號,25.0759699,121.62092099999995
1000,住宅竊盜,1050829,22~24,台北市中正區光復里重慶南路1段46巷1 ~ 30號,25.044533,121.51281100000006
1001,住宅竊盜,1050829,22~24,台北市松山區民族東路661 ~ 690號,25.064091,121.54724899999997
1002,住宅竊盜,1050830,10~12,台北市信義區三犁里松勤街121 ~ 150號,25.031792,121.56944199999998
1003,住宅竊盜,1050830,13~15,台北市中山區敬業三路151 ~ 180號,25.0796564,121.55627559999994
1004,住宅竊盜,1050831,13~15,台北市文山區景華里三福街4巷31 ~ 60號,24.9957399,121.54284280000002
1005,住宅竊盜,1050901,07~09,台北市南港區九如里研究院路3段68巷1 ~ 30號,25.0355919,121.61374799999999
1006,住宅竊盜,1050901,07~09,台北市大安區民輝里新生南路1段103巷1 ~ 30號,25.040619,121.53511639999999
1007,住宅竊盜,1050901,13~15,台北市信義區永春里中坡北路15巷1 ~ 30號,25.044336,121.58078599999999
1008,住宅竊盜,1050902,07~09,台北市南港區百福里福德街339巷1弄1 ~ 30號,25.039052,121.58893490000003
1009,住宅竊盜,1050902,07~09,台北市文山區木柵里018鄰秀明路1段61 ~ 90號,24.9901475,121.56542009999998
1010,住宅竊盜,1050902,19~21,台北市萬華區大理街160巷19弄1 ~ 30號,25.0329717,121.49371940000003
1011,住宅竊盜,1050903,01~03,台北市中山區龍江路377巷22之1 ~ 30號,25.0645769,121.54226199999994
1012,住宅竊盜,1050903,10~12,台北市中山區龍江路370巷31 ~ 60號,25.0665249,121.53928500000006
1013,住宅竊盜,1050904,10~12,台北市內湖區五分里23鄰康寧路3段265巷31 ~ 60號,25.066466,121.61250700000005
1014,住宅竊盜,1050906,01~03,台北市內湖區民權東路6段90巷25弄31 ~ 60號,25.0671133,121.58715159999997
1015,住宅竊盜,1050906,13~15,台北市內湖區文德路210巷30弄61 ~ 90號,25.076931,121.58445899999992
1016,住宅竊盜,1050908,10~12,台北市北投區致遠二路5巷1 ~ 30號,25.1142176,121.51187589999995
1017,住宅竊盜,1050909,01~03,台北市大安區通安里通化街162巷1 ~ 30號,25.0312825,121.55408420000003
1018,住宅竊盜,1050910,01~03,台北市大安區臨江里通化街171巷1 ~ 30號,25.0283452,121.55377870000007
1019,住宅竊盜,1050913,19~21,台北市大安區臨江里通化街123巷1 ~ 30號,25.0292355,121.55430560000002
1020,住宅竊盜,1050914,19~21,台北市南港區萬福里忠孝東路6段91 ~ 120號,25.0476262,121.58490549999999
1021,住宅竊盜,1050915,16~18,台北市信義區中行里福德街221巷181 ~ 210號,25.0333605,121.5868623
1022,住宅竊盜,1050917,19~21,台北市文山區華興里027鄰木柵路1段301 ~ 330號,24.988205,121.55431199999998
1023,住宅竊盜,1050918,04~06,台北市內湖區蘆洲里5鄰安康路31 ~ 60號,25.0621049,121.59732699999995
1024,住宅竊盜,1050918,10~12,台北市信義區大道里大道路61 ~ 90號,25.041338,121.58235300000001
1025,住宅竊盜,1050918,22~24,台北市士林區天壽里13鄰天母西路1 ~ 30號,25.1183268,121.52648920000001
1026,住宅竊盜,1050919,04~06,台北市文山區順興里010鄰木新路3段74巷1 ~ 30號,24.9828056,121.5630142
1027,住宅竊盜,1050919,07~09,台北市信義區長春里虎林街104巷140弄1 ~ 30號,25.042758,121.57393100000002
1028,住宅竊盜,1050919,13~15,台北市北投區中央里中央南路2段6巷31 ~ 60號,25.1293612,121.49952159999998
1029,住宅竊盜,1050919,16~18,台北市中山區民族東路511 ~ 540號,25.0669317,121.54328150000003
1030,住宅竊盜,1050920,16~18,台北市南港區新富里富康街49巷1 ~ 30號,25.0528115,121.61729639999999
1031,住宅竊盜,1050920,19~21,台北市松山區撫遠街395巷1 ~ 30號,25.0652896,121.56587279999997
1032,住宅竊盜,1050921,01~03,台北市士林區福林里至善路1段138巷1 ~ 30號,25.0971871,121.53997619999996
1033,住宅竊盜,1050922,13~15,台北市大安區臨江里通化街39巷50弄31 ~ 60號,25.0288582,121.55485980000003
1034,住宅竊盜,1050922,22~24,台北市松山區市民大道4段301 ~ 330號,25.0452256,121.55687160000002
1035,住宅竊盜,1050923,01~03,台北市北投區關渡里關渡路61 ~ 90號,25.118642,121.46881600000006
1036,住宅竊盜,1050923,10~12,台北市大安區誠安里安東街1 ~ 30號,25.0441923,121.54247540000006
1037,住宅竊盜,1050924,13~15,台北市松山區市民大道4段301 ~ 330號,25.0452256,121.55687160000002
1038,住宅竊盜,1050925,16~18,台北市南港區中研里研究院路2段70巷1 ~ 30號,25.0458652,121.61500460000002
1039,住宅竊盜,1050925,19~21,台北市內湖區環山路1段136巷1 ~ 30號,25.0866317,121.56892530000005
1040,住宅竊盜,1050928,10~12,台北市南港區新光里昆陽街171巷3弄1 ~ 30號,25.0474569,121.59403240000006
1041,住宅竊盜,1050928,10~12,台北市大安區通安里信義路4段241 ~ 270號,25.0334328,121.55355680000002
1042,住宅竊盜,1050929,10~12,台北市北投區建民里文林北路94巷5弄1 ~ 30號,25.1061809,121.51747599999999
1043,住宅竊盜,1050930,16~18,台北市中正區螢圃里重慶南路3段83巷7弄1 ~ 30號,25.025216,121.51687800000002
1044,住宅竊盜,1051001,04~06,台北市內湖區成功路4段323巷1弄1 ~ 30號,25.0842879,121.59862720000001
1045,住宅竊盜,1051001,19~21,台北市中正區龍光里重慶南路3段16巷1 ~ 30號,25.0290016,121.51524410000002
